"01/01/2022 12:00:00 AM","59","M","Weapon (carry/poss)","33.941","-118.2739"
"01/02/2022 12:00:00 AM","45","M","Weapon (carry/poss)","34.1008","-118.2668"
"01/02/2022 12:00:00 AM","29","M","Moving Traffic Violations","34.0172","-118.2442"
"01/02/2022 12:00:00 AM","32","M","Narcotic Drug Laws","33.9875","-118.3002"
"01/02/2022 12:00:00 AM","51","M","Miscellaneous Other Violations","33.9637","-118.2651"
"01/02/2022 12:00:00 AM","44","F","Miscellaneous Other Violations","34.0432","-118.2504"
"01/02/2022 12:00:00 AM","46","M","Vehicle Theft","34.055","-118.2735"
"01/02/2022 12:00:00 AM","28","M","Other Assaults","34.0564","-118.2017"
"01/02/2022 12:00:00 AM","20","M","Miscellaneous Other Violations","34.0835","-118.3266"
"01/02/2022 12:00:00 AM","32","M","Driving Under Influence","34.0473","-118.2827"
"01/02/2022 12:00:00 AM","25","M","Weapon (carry/poss)","34.0075","-118.2819"
"01/02/2022 12:00:00 AM","26","M","Aggravated Assault","33.7801","-118.2605"
"01/02/2022 12:00:00 AM","25","M","Driving Under Influence","34.1198","-118.3474"
"01/02/2022 12:00:00 AM","35","M","Prostitution/Allied","34.2085","-118.4698"
"01/02/2022 12:00:00 AM","35","M","Robbery","34.0073","-118.3108"
"01/02/2022 12:00:00 AM","28","M","Vehicle Theft","34.0949","-118.3092"
"01/02/2022 12:00:00 AM","27","M","Robbery","34.2013","-118.4659"
"01/02/2022 12:00:00 AM","37","M","Vehicle Theft","34.0401","-118.2852"
"01/02/2022 12:00:00 AM","39","F","Aggravated Assault","34.0007","-118.2827"
"01/02/2022 12:00:00 AM","20","M","Moving Traffic Violations","34.3219","-118.4881"
"01/02/2022 12:00:00 AM","38","M","Other Assaults","34.0594","-118.2644"
"01/02/2022 12:00:00 AM","43","M","Prostitution/Allied","34.2085","-118.4698"
"01/02/2022 12:00:00 AM","23","M","Weapon (carry/poss)","34.0363","-118.2672"
"01/02/2022 12:00:00 AM","55","M","Drunkeness","34.0172","-118.2442"
"01/02/2022 12:00:00 AM","34","M","Aggravated Assault","33.9884","-118.4177"
"01/02/2022 12:00:00 AM","46","M","Driving Under Influence","34.2013","-118.4662"
"01/02/2022 12:00:00 AM","21","M","Weapon (carry/poss)","34.0219","-118.3133"
"01/02/2022 12:00:00 AM","32","M","Driving Under Influence","34.0981","-118.3136"
"01/02/2022 12:00:00 AM","31","M","Other Assaults","34.0505","-118.2509"
"01/02/2022 12:00:00 AM","41","M","Vehicle Theft","33.9843","-118.2679"
"01/02/2022 12:00:00 AM","35","F","Miscellaneous Other Violations","33.942","-118.4095"
"01/02/2022 12:00:00 AM","31","M","Aggravated Assault","34.1017","-118.3136"
"01/02/2022 12:00:00 AM","30","F","Other Assaults","34.2612","-118.5023"
"01/02/2022 12:00:00 AM","40","M","Miscellaneous Other Violations","34.038","-118.243"
"01/02/2022 12:00:00 AM","20","M","Moving Traffic Violations","33.9798","-118.2783"
"01/02/2022 12:00:00 AM","48","M","Vehicle Theft","34.0452","-118.2651"
"01/02/2022 12:00:00 AM","53","M","Prostitution/Allied","34.2039","-118.4618"
"01/02/2022 12:00:00 AM","24","M","Miscellaneous Other Violations","34.2121","-118.4021"
"01/02/2022 12:00:00 AM","17","F","Robbery","33.9698","-118.2871"
"01/02/2022 12:00:00 AM","21","F","Vehicle Theft","34.2318","-118.4611"
"01/02/2022 12:00:00 AM","25","F","Aggravated Assault","34.0998","-118.3267"
"01/02/2022 12:00:00 AM","40","M","Weapon (carry/poss)","34.1976","-118.3943"
"01/02/2022 12:00:00 AM","44","F","Miscellaneous Other Violations","33.994","-118.4799"
"01/02/2022 12:00:00 AM","25","M","Prostitution/Allied","34.2085","-118.4698"
"01/02/2022 12:00:00 AM","26","M","Miscellaneous Other Violations","34.0472","-118.3042"
"01/02/2022 12:00:00 AM","31","M","Driving Under Influence","34.2355","-118.5536"
"01/02/2022 12:00:00 AM","24","M","Miscellaneous Other Violations","34.0277","-118.2549"
"01/02/2022 12:00:00 AM","34","M","Other Assaults","33.9713","-118.2696"
"01/02/2022 12:00:00 AM","27","M","Narcotic Drug Laws","33.9867","-118.3002"
"01/02/2022 12:00:00 AM","22","F","Other Assaults","34.0483","-118.2631"
"01/02/2022 12:00:00 AM","80","M","Aggravated Assault","34.0273","-118.4029"
"01/02/2022 12:00:00 AM","32","M","Moving Traffic Violations","33.942","-118.4095"
"01/02/2022 12:00:00 AM","34","M","Weapon (carry/poss)","33.9721","-118.2739"
"01/02/2022 12:00:00 AM","54","M","Narcotic Drug Laws","34.0767","-118.2856"
"01/02/2022 12:00:00 AM","50","M","Aggravated Assault","34.006","-118.3314"
"01/02/2022 12:00:00 AM","29","F","Aggravated Assault","34.0672","-118.2954"
"01/02/2022 12:00:00 AM","44","M","Other Assaults","33.9931","-118.3282"
"01/02/2022 12:00:00 AM","50","F","Miscellaneous Other Violations","34.1331","-118.3669"
